TICKER;DATE;OPEN;HIGH;LOW;CLOSE;VOL;WAPRICE;NOMINAL
AZN;2017-08-25;;;;34.7697;;;1
BGN;2017-08-25;;;;35.6564;;;1
BRL;2017-08-25;;;;18.8301;;;1
BYN;2017-08-25;;;;30.5948;;;1
CAD;2017-08-25;;;;47.112;;;1
CHF;2017-08-25;;;;61.2783;;;1
CNY;2017-08-25;;;;88.793;;;10
CZK;2017-08-25;;;;26.731;;;10
DKK;2017-08-25;;;;93.7802;;;10
EUR;2017-08-25;;;;69.7434;;;1
GBP;2017-08-25;;;;75.7284;;;1
HKD;2017-08-25;;;;75.5721;;;10
HUF;2017-08-25;;;;23.0474;;;100
INR;2017-08-25;;;;92.2904;;;100
JPY;2017-08-25;;;;54.0879;;;100
KGS;2017-08-25;;;;85.706;;;100
KRW;2017-08-25;;;;52.3907;;;1000
KZT;2017-08-25;;;;17.8295;;;100
MDL;2017-08-25;;;;33.0021;;;10
NOK;2017-08-25;;;;75.2892;;;10
PLN;2017-08-25;;;;16.2978;;;1
RON;2017-08-25;;;;15.2116;;;1
SEK;2017-08-25;;;;73.3306;;;10
SGD;2017-08-25;;;;43.4212;;;1
TJS;2017-08-25;;;;67.0898;;;10
TMT;2017-08-25;;;;16.9237;;;1
TRY;2017-08-25;;;;16.9937;;;1
UAH;2017-08-25;;;;23.1421;;;10
USD;2017-08-25;;;;59.1397;;;1
UZS;2017-08-25;;;;14.1405;;;1000
XDR;2017-08-25;;;;83.3645;;;1
ZAR;2017-08-25;;;;44.7984;;;10
AMD;2017-08-26;;;;12.3481;;;100
AUD;2017-08-26;;;;46.8212;;;1
AZN;2017-08-26;;;;34.7743;;;1
BGN;2017-08-26;;;;35.6655;;;1
BRL;2017-08-26;;;;18.7883;;;1
BYN;2017-08-26;;;;30.6147;;;1
CAD;2017-08-26;;;;47.2803;;;1
CHF;2017-08-26;;;;61.3501;;;1
CNY;2017-08-26;;;;88.7489;;;10
CZK;2017-08-26;;;;26.7388;;;10
DKK;2017-08-26;;;;93.8047;;;10
EUR;2017-08-26;;;;69.6995;;;1
GBP;2017-08-26;;;;75.7799;;;1
HKD;2017-08-26;;;;75.5899;;;10
HUF;2017-08-26;;;;22.9183;;;100
INR;2017-08-26;;;;92.3676;;;100
